TWIN_ID,False Cons. self _1,False Cons. self _2,False Cons. self _3,False Cons. self _4,False Cons. self _5,False Cons. self _6,False Cons. self _7,False Cons. self _8,False Cons. self _9,False Cons. self _10,Q156_1,Form A _1,Q158,Q157,Q160_1,Q160_2,Q160_3,Q159_1,Q159_2,Q159_3,Q162,Q161,Q163,Q164,Q165,Q167,Q169,Q171,Q174,Q177,Q172,Q175,Q178,Q173,Q176,Q179,Q181,Q182,Q183,Q184,Q189,Q190,Q191,Q192,Q193,Q194,Q195,Q198_1,Q198_2,Q198_3,Q198_4,Q198_5,Q198_6,Q198_7,Q198_8,Q198_9,Q198_10,Q203_1,Q203_2,Q203_3,Q203_4,Q203_5,Q203_6,nonseparabilty bene _1,nonseparabilty bene _2,nonseparabilty bene _3,nonseparabilty bene _4,nonseparability ris _1,nonseparability ris _2,nonseparability ris _3,nonseparability ris _4,Omission bias ,Denominator neglect ,False cons. others _1,False cons. others _2,False cons. others _3,False cons. others _4,False cons. others _5,False cons. others _6,False cons. others _7,False cons. others _10,False cons. others _11,False cons. others _12,1_Q295,2_Q295,3_Q295,4_Q295,5_Q295,6_Q295,7_Q295,8_Q295,9_Q295,10_Q295,11_Q295,12_Q295,13_Q295,14_Q295,15_Q295,16_Q295,17_Q295,18_Q295,19_Q295,20_Q295,21_Q295,22_Q295,23_Q295,24_Q295,25_Q295,26_Q295,27_Q295,28_Q295,29_Q295,30_Q295,31_Q295,32_Q295,33_Q295,34_Q295,35_Q295,36_Q295,37_Q295,38_Q295,39_Q295,40_Q295
709,5,3,5,5,5,5,5,5,3,5,,10.0,,2.0,3.0,2.0,2.0,,,,6.0,,,,2.0,2.0,,,,,2.0,4.0,3.0,,,,15.0,,,1.0,1.0,,,,2.0,6.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,7,2,4,4,5,7,4,6,2,1,55.0,30.0,40.0,55.0,50.0,30.0,55.0,45.0,30.0,45.0,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2
115,4,2,4,2,5,4,4,4,2,4,80.0,,5.0,,,,,5.0,1.0,2.0,5.0,,2.0,45.0,,1.0,,,,,4.0,5.0,6.0,,,,,10.0,,2.0,,,2.0,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,5,1,2,2,2,5,6,5,1,2,40.0,25.0,44.0,20.0,53.0,36.0,62.0,49.0,53.0,58.0,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
82,3,4,5,4,5,4,5,5,2,3,70.0,,,3.0,3.0,3.0,3.0,,,,,5.0,,,2.0,1.0,,2.0,3.0,3.0,,,,,,,18.0,,2.0,,,,1.0,2.0,,4.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,6,1,2,4,5,6,5,5,3,1,51.0,54.0,57.0,65.0,88.0,93.0,100.0,82.0,2.0,79.0,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2
967,1,1,1,1,5,1,1,1,5,1,,91.0,5.0,,,,,2.0,3.0,3.0,6.0,,1.0,15.0,,1.0,,,,,1.0,4.0,6.0,,,,10.0,,1.0,,,,5.0,,2.0,3.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,6,1,4,2,2,7,5,6,1,2,35.0,30.0,20.0,50.0,50.0,30.0,50.0,40.0,65.0,45.0,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2
814,2,3,2,4,3,3,4,4,4,4,90.0,,6.0,,,,,4.0,5.0,3.0,5.0,,2.0,2.0,,,2.0,4.0,4.0,4.0,,,,,,,,12.0,1.0,,,,2.0,,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,5,5,3,2,3,5,5,6,1,1,35.0,35.0,25.0,65.0,55.0,45.0,65.0,60.0,55.0,65.0,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
241,3,3,3,3,3,3,3,3,3,3,,30.0,,2.0,3.0,2.0,2.0,,,,,1.0,,,2.0,,1.0,,,,,,,2.0,2.0,3.0,3.0,,1.0,,2.0,,,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,5,2,5,3,4,5,4,4,3,1,46.0,35.0,31.0,49.0,56.0,68.0,62.0,53.0,46.0,48.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
332,4,3,2,2,3,4,4,4,4,3,,33.0,,2.0,4.0,3.0,2.0,,,,,6.0,,,1.0,1.0,,4.0,4.0,6.0,,,,,,,,15.0,1.0,,,,3.0,2.0,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6,3,5,5,5,7,7,5,4,1,40.0,10.0,30.0,25.0,40.0,50.0,40.0,50.0,50.0,50.0,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2
43,4,3,3,5,4,3,4,4,2,4,,30.0,,3.0,,,,4.0,2.0,3.0,,4.0,1.0,50.0,,,2.0,,,,,,,2.0,4.0,3.0,,10.0,,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,6,1,1,1,2,7,7,7,4,1,1.0,87.0,100.0,100.0,63.0,45.0,100.0,47.0,100.0,100.0,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1
88,3,4,3,4,3,5,3,3,2,4,,62.0,,4.0,,,,5.0,2.0,3.0,,5.0,1.0,54.0,,1.0,,,,,4.0,4.0,4.0,,,,,19.0,1.0,,,,2.0,,2.0,5.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,5,5,4,2,2,3,5,6,3,1,24.0,33.0,10.0,21.0,20.0,73.0,14.0,23.0,9.0,45.0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1
670,4,4,3,4,4,4,4,4,3,4,,90.0,,1.0,,,,3.0,3.0,3.0,4.0,,,,2.0,1.0,,2.0,4.0,4.0,,,,,,,,20.0,1.0,,,6.0,,,1.0,,4.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,7,2,3,3,3,6,6,6,4,2,53.0,56.0,26.0,53.0,60.0,69.0,65.0,70.0,25.0,57.0,2,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
703,3,3,3,3,4,3,3,3,3,3,70.0,,4.0,,,,,3.0,3.0,3.0,3.0,,,,2.0,1.0,,,,,,,,3.0,4.0,4.0,,5.0,2.0,,1.0,,,1.0,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,5,2,4,4,4,4,4,4,1,1,8.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,13.0,1.0,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1
496,5,4,2,4,5,5,4,5,4,3,,80.0,4.0,,,,,6.0,5.0,4.0,,5.0,2.0,54.0,,1.0,,5.0,5.0,6.0,,,,,,,5.0,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,5,7,5,6,7,6,7,2,1,2,63.0,51.0,65.0,77.0,60.0,46.0,93.0,53.0,67.0,54.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,2,4,3,4,4,3,4,4,4,4,,50.0,,4.0,1.0,6.0,5.0,,,,,5.0,1.0,50.0,,1.0,,1.0,1.0,5.0,,,,,,,20.0,,,2.0,3.0,,,2.0,,4.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,5,1,5,5,2,5,5,5,3,1,40.0,70.0,50.0,40.0,25.0,65.0,75.0,60.0,80.0,90.0,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1
457,2,3,1,1,3,3,4,1,5,3,70.0,,4.0,,,,,5.0,5.0,5.0,3.0,,1.0,50.0,,,2.0,,,,,,,1.0,5.0,6.0,20.0,,1.0,,,10.0,,1.0,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6,1,5,5,2,7,5,5,1,2,45.0,45.0,45.0,45.0,44.0,50.0,60.0,25.0,80.0,50.0,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2
524,5,4,5,5,3,4,5,5,3,1,,50.0,,2.0,,,,3.0,3.0,2.0,3.0,,,,1.0,1.0,,1.0,5.0,4.0,,,,,,,,10.0,,1.0,,3.0,,1.0,,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,6,1,2,1,2,5,6,6,4,2,55.0,40.0,50.0,40.0,40.0,30.0,50.0,60.0,50.0,10.0,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,1
338,1,3,1,4,4,2,4,2,5,5,50.0,,,4.0,,,,3.0,3.0,2.0,1.0,,1.0,20.0,,,2.0,,,,1.0,3.0,4.0,,,,10.0,,2.0,,,,1.0,,1.0,4.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,7,1,4,1,2,7,6,6,1,2,10.0,50.0,50.0,50.0,50.0,34.0,34.0,75.0,75.0,75.0,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2
8,2,3,4,3,3,2,3,2,3,2,70.0,,5.0,,,,,5.0,2.0,2.0,6.0,,1.0,54.0,,1.0,,1.0,3.0,4.0,,,,,,,,10.0,1.0,,,,2.0,,2.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,4,5,2,3,3,5,6,5,3,1,42.0,40.0,45.0,59.0,42.0,34.0,37.0,37.0,48.0,36.0,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2
422,3,2,2,4,4,1,4,5,5,5,70.0,,,2.0,,,,3.0,4.0,1.0,,6.0,1.0,17.0,,1.0,,,,,,,,1.0,1.0,2.0,,0.0,1.0,,,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7,1,4,3,2,7,6,6,1,1,73.0,82.0,40.0,63.0,71.0,38.0,65.0,93.0,87.0,88.0,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
551,3,4,4,5,5,4,5,5,4,4,70.0,,5.0,,,,,3.0,2.0,1.0,6.0,,,,2.0,,2.0,3.0,5.0,4.0,,,,,,,,12.0,1.0,,4.0,,,,2.0,,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,6,3,1,2,4,5,6,6,3,2,61.0,50.0,55.0,60.0,55.0,50.0,65.0,75.0,55.0,55.0,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1
918,4,5,5,5,3,2,4,5,5,4,70.0,,5.0,,3.0,3.0,4.0,,,,,6.0,,,2.0,2.0,,1.0,5.0,6.0,,,,,,,,0.0,,2.0,,,1.0,1.0,,,6.0,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,7,3,5,2,3,5,5,6,2,1,60.0,74.0,91.0,100.0,44.0,24.0,78.0,85.0,80.0,87.0,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2
590,4,4,4,5,5,5,3,5,2,5,,30.0,5.0,,,,,2.0,3.0,2.0,,7.0,,,1.0,,2.0,,,,,,,2.0,5.0,6.0,15.0,,2.0,,,,4.0,1.0,,,3.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,7,3,5,5,5,5,6,6,3,1,67.0,62.0,64.0,68.0,67.0,73.0,78.0,82.0,70.0,69.0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2
605,3,4,5,5,3,5,5,5,2,3,85.0,,3.0,,4.0,3.0,5.0,,,,5.0,,,,2.0,2.0,,3.0,2.0,2.0,,,,,,,,5.0,,2.0,4.0,,,1.0,,,5.0,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,6,1,6,5,2,6,6,5,4,1,30.0,45.0,20.0,70.0,40.0,80.0,90.0,85.0,20.0,60.0,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2
776,4,4,5,5,5,5,5,5,3,2,,34.0,5.0,,4.0,4.0,4.0,,,,,4.0,2.0,4.0,,1.0,,,,,3.0,5.0,6.0,,,,,4.0,1.0,,,,3.0,,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7,2,5,6,1,5,6,6,2,1,35.0,38.0,29.0,41.0,39.0,32.0,45.0,45.0,40.0,29.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2
786,5,4,5,5,5,4,4,5,3,5,,30.0,,4.0,,,,3.0,4.0,2.0,,6.0,,,2.0,,1.0,2.0,4.0,4.0,,,,,,,14.0,,1.0,,3.0,,,2.0,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,6,2,3,3,5,5,6,5,3,1,25.0,15.0,25.0,40.0,30.0,45.0,60.0,60.0,34.0,20.0,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1
413,5,5,5,5,5,5,5,5,5,3,,30.0,4.0,,1.0,1.0,4.0,,,,6.0,,1.0,21.0,,,2.0,,,,1.0,5.0,6.0,,,,20.0,,,2.0,,5.0,,1.0,,,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,7,1,1,5,7,7,7,7,4,2,57.0,17.0,66.0,80.0,33.0,56.0,77.0,69.0,71.0,32.0,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2
560,2,1,1,1,4,2,2,2,4,4,70.0,,,2.0,,,,5.0,5.0,2.0,6.0,,1.0,18.0,,1.0,,2.0,4.0,4.0,,,,,,,,0.0,2.0,,2.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,5,4,6,3,3,6,5,6,2,1,30.0,40.0,25.0,25.0,50.0,34.0,26.0,15.0,51.0,40.0,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1
929,2,4,2,5,4,1,3,5,5,5,13.0,,4.0,,5.0,2.0,1.0,,,,,6.0,1.0,26.0,,1.0,,4.0,4.0,2.0,,,,,,,8.0,,1.0,,,6.0,,2.0,,4.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,7,1,1,4,5,7,7,7,1,2,40.0,70.0,41.0,100.0,60.0,20.0,70.0,80.0,70.0,90.0,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2
634,5,5,5,5,4,5,5,5,1,2,,30.0,5.0,,,,,3.0,4.0,3.0,,7.0,1.0,15.0,,,2.0,,,,,,,2.0,5.0,6.0,18.0,,,2.0,,3.0,,1.0,,4.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,5,1,4,3,2,5,5,5,4,1,40.0,35.0,30.0,40.0,37.0,34.0,35.0,38.0,59.0,46.0,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2
747,4,3,4,5,5,4,5,4,3,5,84.0,,,1.0,,,,1.0,1.0,1.0,7.0,,,,2.0,1.0,,1.0,4.0,3.0,,,,,,,5.0,,1.0,,,3.0,,1.0,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,5,4,4,6,2,5,6,5,4,2,30.0,40.0,40.0,50.0,45.0,70.0,60.0,50.0,50.0,70.0,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1
641,4,3,3,5,4,4,3,4,4,3,,85.0,5.0,,2.0,4.0,1.0,,,,6.0,,1.0,50.0,,1.0,,1.0,4.0,3.0,,,,,,,15.0,,,2.0,3.0,,,,2.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6,5,4,3,5,5,6,6,1,2,70.0,50.0,80.0,75.0,50.0,25.0,50.0,95.0,80.0,50.0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
732,4,3,4,5,4,5,4,5,3,3,,89.0,,3.0,,,,2.0,4.0,2.0,,6.0,,,2.0,1.0,,,,,4.0,5.0,5.0,,,,,18.0,,1.0,,9.0,,,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,6,2,3,2,2,3,5,6,4,2,40.0,51.0,62.0,95.0,70.0,69.0,81.0,88.0,48.0,32.0,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2
78,1,1,1,1,2,1,3,1,5,5,,67.0,,4.0,5.0,3.0,3.0,,,,,5.0,,,2.0,,2.0,,,,,,,2.0,4.0,4.0,,10.0,,2.0,,,1.0,,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,6,6,3,4,2,4,5,6,1,1,17.0,13.0,15.0,16.0,66.0,22.0,60.0,16.0,85.0,90.0,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1
