23523,3.0,2.5,2.5,4.0,2.0,2.5,4.5,,,,,,4.0,2.5,,3.0,,3.0,2.0,1.0,,3.0,0.5,3.0,2.5,,5.0,2.0,1.0,3.0,,2.0,3.0,2.0,3.0,3.0,2.5,3.0,,4.0,,4.5,,4.0,,3.0,4.0,4.0,,5.0,,,4.0,3.0,5.0,3.0,5.0,4.5,4.5,5.0,5.0,2.0,3.0,4.0,,3.5,,,3.0,4.0,3.0,4.0,5.0,,,3.0,4.0,1.0,3.0,,3.0,,,1.0,5.0,3.0,5.0,4.0,5.0,2.0,1.0,3.0,3.5,1.5,3.0,2.0,3.0,,5.0,4.0,,,3.0,5.0,,3.5,3.5,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.5,3.0,3.0,5.0,3.0,5.0,0.5,3.0,2.0,3.0,4.0,,2.0,3.0,1.0,4.0,2.5,3.5,1.0,1.5,5.0,3.0,,5.0,,,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,,3.0,0.5,,3.0,,4.5,4.0,3.0,4.0,,,,,2.0,3.0,5.0,4.0,,4.0,,,1.0,5.0,,,4.0,,5.0,4.0,4.0,5.0,2.0,,4.5,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,4.0,4.0,1.0,,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,2.0,4.0,2.0,5.0,3.0,3.5,3.0,5.0,,3.0,,5.0,3.0,5.0,3.5,4.0,3.0,4.0,2.0,3.0,4.5,,,3.5,4.5,4.0,,,2.0,2.5,4.5,4.0,3.0,3.5,,,
23599,2.5,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,2.5,,,3.5,,,,3.0,,3.0,,,,,,4.5,,,,,,3.0,,,,,,,4.5,,,,,,,,,,,,,,,3.5,4.5,,4.0,4.0,,,4.5,,,,,,4.5,,,4.0,4.5,,5.0,,,,,,,,,,,4.5,4.5,,,,4.0,,4.5,4.0,,,,,,4.5,,,,,,,4.5,,,,,3.0,,,,3.0,,,,,4.0,4.0,,,,3.5,,,,4.0,,,,,,,,3.0,2.0,,,,,4.5,,4.5,,,,,,,,,4.0,,4.5,,,,,,,4.5,,,,,3.5,,,,,3.5,5.0,,,4.5,,4.5,3.0,,,,4.0,,,4.5,,,,,,4.0,,,4.5,3.5,4.5,4.0,4.0,,,4.0,3.0,3.0,,3.5,,3.0,3.0,4.0,3.5,4.0,4.0,2.5,3.0,3.5,4.0,4.0,4.0,3.5,4.5,4.0,2.5,5.0,4.0,4.0,3.5,4.0,,5.0,3.5,3.0
24127,4.0,,,3.0,,3.0,3.0,,4.0,,4.0,3.0,4.0,4.0,,4.0,3.0,,3.5,2.0,,3.0,,3.5,,,,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,,4.0,3.0,4.0,,4.0,4.0,4.0,,3.5,4.0,4.0,1.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,,3.0,,4.0,,3.5,4.0,,4.0,,4.0,4.0,3.0,4.0,,4.0,3.5,1.0,,4.0,3.5,3.5,,5.0,,4.0,,4.0,2.5,4.0,3.0,3.0,,,,,,4.0,4.0,,4.0,3.5,4.0,4.0,3.5,3.0,,4.0,,3.5,3.5,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,3.0,4.0,4.0,,1.0,3.0,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,4.0,,5.0,4.0,3.5,4.0,4.0,2.0,4.0,,4.0,4.0,3.5,4.0,,4.0,,,4.0,4.0,2.5,4.0,4.0,,3.5,1.0,4.0,3.0,3.0,,2.0,5.0,1.5,4.0,2.5,3.0,4.0,,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,,2.5,3.5,2.5,3.0,,4.0,4.0,3.0,,5.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,,1.0,1.0,3.0,4.5,3.5,4.5,2.0,4.5,4.0,3.5,3.0,4.0,4.0,,5.0,0.5,4.0,4.0,,,4.0,4.0,,,,
24219,3.5,4.5,5.0,3.5,4.5,3.5,5.0,3.0,3.5,4.0,2.0,3.5,4.0,4.5,4.0,3.5,3.0,1.5,3.5,3.5,3.5,2.5,4.5,4.0,,3.5,,4.5,4.5,3.5,3.5,4.0,3.5,3.5,4.0,3.5,3.5,3.5,3.0,4.0,4.0,4.0,3.0,4.5,3.5,3.0,3.5,4.5,4.0,4.5,4.5,3.5,4.0,5.0,5.0,4.5,5.0,3.5,3.5,5.0,4.5,3.5,4.0,4.0,3.5,5.0,3.0,4.0,4.0,,4.0,3.5,4.0,3.5,4.0,4.5,5.0,5.0,2.5,4.0,4.0,3.5,4.5,4.0,5.0,4.5,4.5,3.5,4.0,4.5,4.5,4.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.0,4.0,3.5,5.0,5.0,5.0,3.0,3.5,3.5,4.0,4.0,4.5,5.0,3.5,3.5,3.0,2.5,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,4.0,3.5,5.0,4.5,4.5,5.0,4.0,4.5,3.5,4.5,4.0,4.0,5.0,4.0,4.5,3.5,4.5,3.5,3.5,4.0,4.5,4.5,4.0,4.0,4.0,4.5,4.5,4.0,5.0,4.0,3.0,4.5,4.0,4.5,3.5,5.0,3.0,4.0,3.5,4.0,4.5,3.5,3.0,3.5,3.5,3.0,4.0,2.5,4.5,4.0,5.0,5.0,4.0,4.0,5.0,3.5,4.0,4.5,4.5,4.0,4.5,4.0,4.0,4.0,5.0,5.0,3.5,4.0,4.0,4.0,4.0,3.5,4.5,4.0,4.0,5.0,3.5,4.5,4.0,3.5,4.0,5.0,3.0,4.0,5.0,4.0,4.5,3.5,4.0,4.0,3.5,4.0,2.5,3.0,4.0,4.0,3.5,5.0,4.0,5.0,4.0,3.5,4.0,4.0,3.5,3.5,4.0,5.0,4.5,3.5,4.5,4.5,4.5,5.0,4.5,3.5,5.0,4.0,4.5
24661,4.0,3.0,4.5,,3.5,3.0,3.0,,,4.0,,,3.5,,,,,3.5,,,5.0,,3.0,3.0,3.0,3.0,,,4.5,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,,2.5,1.0,3.0,,,3.5,3.0,,,3.0,3.5,3.0,3.5,4.0,4.0,3.0,3.0,5.0,4.0,,3.0,3.0,3.0,4.5,,3.5,,3.5,3.5,3.5,3.5,4.5,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.5,4.0,4.0,3.5,4.5,,4.0,4.0,,3.5,5.0,4.0,4.5,,4.0,3.0,4.0,,3.0,2.0,4.0,3.0,4.0,3.5,4.0,3.0,4.0,3.0,3.0,5.0,,,3.5,,3.0,,4.0,,2.5,,4.5,,3.5,3.5,4.0,3.0,4.0,4.5,3.0,,3.5,4.0,,3.0,4.0,3.0,5.0,3.0,3.0,3.5,5.0,4.0,3.5,4.0,3.0,4.5,4.0,3.0,,,5.0,3.0,3.0,3.5,3.0,4.0,,3.5,5.0,,5.0,4.0,,3.5,3.0,3.0,3.5,4.0,3.5,5.0,4.0,,4.5,5.0,,3.0,4.0,4.0,,3.0,,,,,5.0,,4.0,3.0,3.5,3.5,4.5,4.5,3.0,3.5,3.5,4.0,5.0,4.0,4.0,5.0,2.5,3.5,5.0,3.0,,,3.0,5.0,5.0,3.0,4.0,3.0,4.0,,3.0,4.0,3.0,3.5,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,,3.5,4.0,4.0,,
24688,3.0,4.0,3.0,,4.0,,5.0,,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,,3.0,4.0,3.0,3.0,5.0,4.0,,2.0,,4.5,5.0,3.5,2.0,4.0,3.5,4.0,4.0,4.0,2.0,3.0,3.0,2.5,3.5,3.5,4.0,3.0,3.5,,4.0,,3.0,5.0,3.5,,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,3.5,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,,3.0,3.5,,3.5,,2.5,3.0,3.0,,2.0,4.0,3.0,3.0,4.5,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,,4.0,5.0,5.0,4.0,4.0,,2.0,4.0,5.0,3.0,3.5,4.0,4.5,4.0,3.5,4.0,4.0,3.0,2.0,5.0,2.0,,4.0,4.0,4.0,3.0,4.0,2.0,4.5,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,,4.5,5.0,3.5,2.5,4.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.5,4.0,4.0,3.0,4.0,4.0,2.5,1.0,4.0,4.0,3.0,3.0,5.0,4.0,4.5,5.0,4.0,4.0,5.0,3.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.5,4.5,1.0,1.0,4.0,4.0,2.5,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.5,1.0,4.0,4.0,3.0,3.5,4.0,4.0,2.5,3.0,4.5,4.0,3.5,4.0,5.0,4.5,4.0,4.0,4.0,4.0,3.5,3.5,3.5,4.0,3.5,3.0
24830,3.5,5.0,5.0,3.0,3.0,3.0,5.0,,4.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,3.5,,4.0,4.0,2.0,4.0,2.0,,3.0,,,4.0,5.0,4.0,4.0,4.5,4.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,,5.0,,4.0,4.0,4.5,2.0,4.0,5.0,2.5,4.5,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.5,4.0,4.0,,,3.0,3.0,3.5,,0.5,2.0,3.5,4.0,2.5,,4.0,3.5,3.5,5.0,5.0,4.5,4.0,5.0,5.0,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.5,2.0,,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.5,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,4.5,4.0,4.0,4.5,4.0,5.0,4.5,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.5,4.0,4.0,4.0,5.0,4.0,5.0,4.5,3.0,3.0,2.5,,5.0,4.0,4.0,5.0,3.0,4.5,,4.0,3.0,4.0,4.0,4.0,,5.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,3.5,4.5,2.0,,4.0,4.0,3.0,4.0,4.0,4.5,5.0,4.0,5.0,4.0,3.0,4.0,4.5,,3.0,3.5,5.0,4.0,5.0,4.0,2.0,4.0,5.0,3.0,4.5,1.5,3.5,3.5,4.0,3.0,5.0,4.0,4.0,3.5,3.0,4.0,,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.5,3.5,5.0,3.0,5.0,4.5,4.0,4.5,3.0,4.0,,,,,,,,,
25101,2.0,5.0,4.0,2.5,5.0,,5.0,1.0,0.5,4.0,3.0,2.5,4.5,,1.0,,,,1.5,1.0,4.5,3.0,2.0,5.0,,,,,3.0,3.0,3.5,3.5,4.5,2.0,,3.0,,,0.5,3.5,0.5,4.0,,5.0,1.0,3.0,,3.0,,,2.0,1.5,2.5,5.0,5.0,3.5,5.0,5.0,1.5,5.0,4.5,2.0,3.0,3.5,,3.0,1.0,,4.0,4.5,4.5,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.5,,5.0,0.5,4.5,5.0,5.0,2.0,5.0,3.0,5.0,3.5,5.0,5.0,5.0,4.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,5.0,5.0,4.5,5.0,0.5,5.0,5.0,4.0,4.5,,,3.0,,,,,1.0,5.0,4.0,5.0,5.0,4.5,4.0,3.5,3.0,2.5,2.5,4.0,4.5,1.5,5.0,5.0,5.0,5.0,,4.5,1.0,5.0,4.5,,5.0,3.5,4.0,,0.5,5.0,4.5,5.0,3.5,,4.5,2.5,5.0,5.0,4.5,,5.0,,2.5,4.0,1.5,5.0,3.5,,5.0,0.5,5.0,5.0,3.0,5.0,2.0,1.0,2.5,0.5,5.0,3.5,3.5,4.5,2.5,3.5,4.5,,4.5,4.5,4.5,,3.5,3.5,5.0,4.0,4.0,4.5,1.0,4.5,2.5,4.0,5.0,3.5,2.0,5.0,5.0,5.0,3.5,2.0,4.0,5.0,4.5,5.0,4.5,3.5,5.0,4.5,5.0,1.5,4.0,5.0,,5.0,4.0,4.5,3.5,5.0,1.5,4.0,2.0,4.0,3.0,1.0,3.5,4.5,3.5,4.0,3.5,5.0,4.0,3.5,3.5,4.0,4.5,5.0,4.0,3.5,2.5,,
25411,4.0,3.5,3.5,3.0,3.0,,5.0,,2.5,3.0,3.5,3.5,3.5,2.0,4.5,1.5,1.5,3.0,2.5,3.0,,,3.5,,,2.5,,2.5,3.5,2.5,,4.0,2.5,2.5,4.5,3.5,2.0,3.5,2.5,2.5,3.5,3.0,3.5,3.0,1.5,3.0,,,2.5,3.5,3.5,2.5,3.5,4.5,2.5,4.0,3.5,4.0,3.0,4.5,3.5,3.0,4.0,2.5,1.0,4.5,,,2.5,,,4.0,3.5,,4.0,2.5,,4.0,3.5,,,2.5,3.0,3.0,4.0,3.0,3.5,5.0,4.5,5.0,3.5,,,4.0,4.0,3.0,3.5,4.0,4.0,,,4.0,4.5,3.5,4.0,4.0,4.0,3.0,4.0,3.5,,4.0,5.0,,3.5,,3.0,,,,2.5,3.0,3.5,3.0,3.0,3.0,2.5,,5.0,2.5,3.0,4.0,2.5,4.0,3.5,4.0,3.5,3.0,4.5,2.5,3.0,4.0,4.0,4.5,3.5,4.0,3.5,3.5,1.0,3.0,4.0,4.5,3.0,4.0,3.0,4.5,3.5,3.5,,4.0,3.0,4.0,2.0,3.5,4.0,3.5,4.0,4.0,3.0,2.5,3.5,2.0,3.5,3.0,3.5,2.0,2.0,5.0,3.5,4.0,4.0,3.0,5.0,4.0,3.5,4.5,,2.5,4.0,3.5,4.0,4.0,4.0,3.0,3.5,4.0,3.0,3.5,4.0,2.5,4.0,4.5,3.5,5.0,5.0,4.5,5.0,3.5,3.5,4.5,2.5,5.0,4.5,2.0,5.0,3.5,2.5,3.5,3.5,4.5,4.5,2.0,3.5,5.0,4.0,3.5,5.0,2.5,4.0,4.5,4.5,5.0,2.0,1.5,4.5,5.0,3.5,4.5,5.0,4.5,,5.0,5.0,3.5,5.0,4.5,,3.5,,4.0
25978,3.0,3.5,,,,,5.0,2.5,3.0,3.0,3.5,,3.5,,4.0,4.0,2.5,3.5,3.5,3.0,4.0,,3.5,4.0,,3.0,3.0,4.0,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.0,,3.0,4.0,4.0,,3.5,5.0,4.0,,,3.5,3.0,4.0,4.0,3.0,3.0,5.0,3.5,4.0,4.5,4.0,3.0,3.5,,3.5,3.5,2.5,3.0,3.5,3.0,3.5,,4.5,,3.5,4.5,,4.5,4.0,4.0,5.0,4.5,3.0,4.5,3.5,4.0,,2.5,3.5,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.5,4.5,5.0,3.5,2.5,4.0,4.0,4.5,4.0,4.0,4.0,4.5,5.0,4.5,4.5,5.0,5.0,4.5,3.5,3.0,5.0,3.5,4.0,4.0,4.0,3.5,2.5,4.5,4.0,4.0,4.5,4.0,3.5,3.0,3.0,4.0,4.0,3.0,4.0,4.5,5.0,3.0,,4.0,4.0,3.0,3.0,4.0,4.0,4.5,5.0,2.5,4.5,4.0,3.0,4.0,4.0,4.0,4.5,3.5,4.0,4.5,4.0,5.0,,4.0,,,4.0,3.5,3.0,4.5,4.0,3.5,4.0,4.0,4.5,4.0,3.0,3.5,3.5,2.5,3.0,2.5,4.5,5.0,3.0,4.5,4.0,4.0,4.5,3.5,3.0,,3.0,5.0,4.0,4.0,4.0,3.5,4.5,4.5,,3.5,3.5,4.0,4.0,5.0,4.5,4.5,4.5,3.5,4.0,3.0,3.5,4.5,3.0,2.5,4.0,4.0,5.0,3.5,,2.5,4.5,4.5,3.0,3.5,3.5,4.5,,4.0,3.5,4.0,4.0,4.0,4.0,3.5,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.5,4.0,3.5,4.0,4.5,4.5,,,3.0,4.0
26193,,4.5,4.0,,3.5,,4.5,,2.0,3.5,2.0,2.5,4.0,4.0,3.0,2.5,,,2.5,2.5,4.0,3.0,4.0,3.5,2.5,,,3.5,2.0,3.0,,3.5,5.0,3.0,3.5,3.5,2.5,,,4.0,,4.0,2.5,4.0,,,5.0,4.5,3.0,4.0,4.0,2.5,3.5,4.5,4.0,3.5,5.0,4.0,3.5,4.5,3.5,,2.5,2.5,2.0,4.0,,3.5,3.0,5.0,,4.0,4.5,4.5,4.0,3.0,4.5,3.0,4.0,4.0,4.0,3.0,3.5,3.0,4.0,3.5,,4.5,5.0,4.0,,4.5,4.5,4.0,3.5,4.0,4.5,3.5,5.0,4.5,5.0,4.0,4.0,4.5,,4.5,4.0,5.0,5.0,3.5,4.0,4.0,4.0,3.0,4.5,4.0,4.0,,3.5,4.0,3.0,3.0,4.5,2.5,4.5,4.0,4.0,4.0,3.5,2.5,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.5,4.0,,4.0,,3.5,5.0,4.0,,3.5,4.0,,2.0,4.5,4.0,4.0,4.5,3.5,4.0,4.0,3.5,,4.5,3.5,4.0,4.0,3.5,,3.5,4.5,4.0,3.5,3.0,3.0,3.5,3.5,3.5,4.5,2.0,1.5,2.5,1.5,4.0,3.5,3.5,4.0,4.0,3.0,4.0,,3.0,2.5,3.5,3.5,3.5,,4.0,3.5,3.5,4.0,,4.0,,4.0,3.5,4.0,3.5,5.0,3.5,4.0,4.0,3.5,4.5,1.5,4.0,3.5,2.0,4.0,3.5,3.5,4.5,2.0,4.0,4.0,1.5,3.5,,3.5,3.0,4.0,2.0,4.5,3.5,4.0,3.5,2.0,4.0,4.0,2.5,3.5,3.5,4.5,3.5,3.0,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0
26867,,3.5,3.0,,,,3.0,,,,,,,,,,,,,,1.0,,,3.5,,,2.5,,1.5,2.0,,,2.0,,,3.0,,,,,,,1.5,2.0,1.0,,3.5,,,,3.0,,,4.0,2.5,1.5,2.0,5.0,,2.0,,,,,,3.0,,,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.5,4.5,,3.5,2.0,4.0,1.5,,5.0,2.0,2.0,3.5,4.0,2.0,3.5,1.5,2.5,5.0,1.5,2.5,5.0,5.0,4.0,3.0,,,4.5,2.0,3.0,2.0,,4.5,4.0,2.0,3.0,,4.0,2.5,2.0,,3.0,3.0,3.0,5.0,,,1.5,,3.5,1.5,1.5,3.0,2.0,3.0,2.0,,2.5,4.5,2.5,,,,3.5,3.5,2.0,,,2.0,2.5,,,3.0,2.5,5.0,2.0,,2.5,,,5.0,3.0,3.0,2.0,,,3.0,2.5,2.0,,,4.5,,3.0,4.0,,4.5,,2.0,2.0,,2.0,,2.5,5.0,3.0,4.0,4.0,3.0,1.5,,2.0,,,2.0,4.0,2.5,3.0,2.0,,,,2.0,2.0,3.5,,3.0,,5.0,2.0,2.0,3.0,2.5,4.0,1.5,2.5,2.5,2.0,2.5,,1.5,3.5,4.0,,2.0,2.5,2.0,3.0,3.5,,3.5,,,3.0,,3.0,2.0,,3.0,2.0,3.5,2.5,3.0,2.5,2.5,4.0,3.0,2.0,,,2.0,2.5
27053,,4.0,4.0,3.0,2.5,2.0,4.0,,2.5,2.5,,2.5,4.0,3.0,3.0,2.0,,1.5,2.0,2.0,3.0,3.0,3.5,3.0,,,,3.5,3.0,3.0,2.0,3.0,3.0,,2.0,3.5,1.5,3.0,3.0,2.5,2.5,3.0,,4.0,2.0,2.5,,4.0,2.0,4.5,3.0,1.5,3.0,4.0,4.0,3.0,5.0,3.0,2.0,3.5,3.0,2.5,3.0,2.5,,3.0,,3.0,2.5,,,3.0,4.0,,,,3.5,3.0,2.0,4.0,3.5,2.0,4.0,3.5,3.5,3.0,4.0,3.5,5.0,2.0,3.5,3.0,3.5,3.0,3.0,5.0,5.0,4.0,5.0,4.5,3.0,4.5,4.5,4.0,,4.0,4.0,2.5,4.0,2.5,3.5,,3.5,3.5,4.0,4.0,2.0,4.0,,4.0,3.5,1.5,5.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.5,2.5,2.5,3.5,2.0,4.0,4.0,3.0,4.0,2.0,4.5,,3.5,5.0,,3.5,2.0,3.0,3.0,2.0,4.0,4.5,4.0,3.5,3.0,2.5,3.0,4.0,3.0,4.5,2.5,4.0,3.5,2.0,3.0,,2.0,3.0,3.0,3.5,3.0,4.0,4.0,,3.5,2.5,2.5,2.0,1.5,4.0,,3.0,4.0,3.0,4.0,4.0,,3.0,3.5,4.0,3.5,2.0,2.0,4.5,4.0,4.0,4.0,,2.5,2.5,4.0,3.0,4.0,4.0,2.5,4.0,3.5,2.5,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.5,4.0,3.0,2.0,4.0,4.5,1.5,2.0,2.5,4.0,4.0,4.0,3.0,2.5,3.0,4.0,3.0,2.0,3.0,4.0,,4.0,3.0,,4.0,2.5,3.0,4.0,4.5,4.0,3.5,4.0,4.5,4.0,4.0
27054,2.0,5.0,3.0,3.0,3.0,3.0,5.0,,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,,3.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,,4.0,,4.0,2.0,5.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,,3.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,,3.0,5.0,4.0,3.0,4.0,4.0,1.0,2.0,,2.0,4.0,,,3.0,5.0,4.0,4.0,,4.0,,,5.0,,3.0,2.0,,3.0,3.0,4.0,4.0,5.0,4.0,,5.0,,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,,2.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,,,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27278,3.0,,,,,3.0,5.0,3.0,3.0,3.0,3.5,,5.0,3.0,2.0,2.0,,3.0,,1.0,4.0,,,4.0,3.0,4.0,3.0,4.0,,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,,3.0,2.0,4.0,,3.0,3.0,4.0,,,,,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,,,3.0,3.0,,4.0,,,4.0,5.0,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,,4.0,,,5.0,4.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.5,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,5.0,4.0,4.0,5.0,5.0,4.5,4.0,4.0,5.0,,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,5.0,4.0,,3.0,5.0,4.0,4.0,5.0,,4.0,2.0,,,4.0,5.0,3.0,3.0,3.0,2.0,,3.5,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,,,4.0,,3.0,5.0,3.0,3.0,4.0,5.0,,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,3.0,,4.5,3.0,,3.0,5.0,3.0,4.0,3.0,5.0,4.0,,3.0,3.0,4.5,,4.0,,,4.0,3.0,,3.5,3.0,2.0,3.0,4.0,4.5,3.5,5.0,,4.0,3.5,3.0,3.5,,4.5,3.5,3.0,3.0,3.0,4.5,3.5,,,,,,,,,,
27469,2.5,4.5,4.0,2.5,2.0,1.0,4.5,,3.0,4.0,3.5,,3.5,3.5,3.5,,1.5,1.5,1.5,2.0,3.5,2.5,3.5,4.5,2.5,,,,4.0,2.5,2.0,4.0,3.0,1.5,3.0,4.0,1.0,2.5,2.0,2.0,2.5,2.5,2.5,3.5,2.0,,,4.0,1.0,4.0,4.5,3.5,,4.0,4.0,3.5,4.0,,3.5,4.5,4.0,2.5,2.0,2.5,0.5,4.0,,4.0,3.0,,,,,,,,5.0,3.5,,4.5,4.0,,2.5,3.0,3.5,2.5,4.0,4.5,4.0,4.0,3.0,4.0,,4.0,3.5,4.5,4.0,4.0,,3.0,3.0,2.5,3.5,3.0,4.0,,4.0,4.0,4.0,3.0,4.5,,4.0,4.5,,3.5,4.0,2.5,,3.0,3.5,3.5,4.0,3.0,3.5,5.0,4.0,3.5,3.5,3.0,3.0,3.0,3.0,3.5,4.0,3.0,3.5,4.0,3.0,3.0,4.0,,4.0,4.5,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.5,3.0,3.5,3.0,3.0,2.5,3.0,4.5,3.0,4.0,4.0,2.0,4.0,3.0,4.5,3.5,3.0,4.0,3.0,4.5,3.0,3.0,4.5,1.5,2.0,3.0,2.5,3.0,3.0,3.0,3.5,3.0,2.0,4.5,,3.0,3.0,4.0,3.5,2.5,3.0,3.0,3.5,3.0,4.0,2.0,3.5,3.0,3.0,4.0,3.0,3.5,4.0,3.5,4.0,3.0,3.5,4.0,2.0,3.0,4.5,3.0,4.0,4.5,2.5,4.0,2.5,4.0,4.5,2.0,4.5,,4.0,3.5,3.0,4.0,4.0,3.0,3.0,2.0,3.5,4.0,4.5,2.5,3.0,3.5,4.0,4.0,3.0,4.0,3.5,4.0,4.0,4.0,4.0,4.5,4.0,4.0
